"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
4141,"LOUP","Innovator Loup Frontier Tech ETF","Financial","Exchange Traded Fund","USA",,,33.75,0.29%,469
4142,"LOV","Spark Networks SE","Communication Services","Internet Content & Information","Germany",139.02,,5.22,-0.29%,14997
4143,"LOVE","The Lovesac Company","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",425.60,,28.86,-4.18%,63578
4144,"LOW","Lowe's Companies, Inc.","Consumer Cyclical","Home Improvement Retail","USA",122622.52,27.95,165.64,0.01%,1098742
4145,"LOWC","SPDR MSCI ACWI Low Carbon Target ETF","Financial","Exchange Traded Fund","USA",,,102.53,0.22%,384
4146,"LPCN","Lipocine Inc.","Healthcare","Biotechnology","USA",115.70,,1.43,-16.57%,6303989
4147,"LPG","Dorian LPG Ltd.","Energy","Oil & Gas Midstream","USA",446.53,3.97,8.98,2.75%,219855
4148,"LPI","Laredo Petroleum, Inc.","Energy","Oil & Gas E&P","USA",191.19,,15.08,1.28%,105903
4149,"LPL","LG Display Co., Ltd.","Technology","Consumer Electronics","South Korea",4269.08,,6.36,1.19%,221135
4150,"LPLA","LPL Financial Holdings Inc.","Financial","Capital Markets","USA",6444.57,12.92,81.28,-0.07%,57632
4151,"LPRO","Open Lending Corporation","Financial","Shell Companies","USA",2260.45,,21.05,4.73%,597687
4152,"LPSN","LivePerson, Inc.","Technology","Software - Application","USA",3974.57,,59.65,-0.18%,138745
4153,"LPTH","LightPath Technologies, Inc.","Technology","Electronic Components","USA",67.26,,2.65,1.53%,2115475
4154,"LPTX","Leap Therapeutics, Inc.","Healthcare","Biotechnology","USA",112.84,,1.78,-2.30%,62159
4155,"LPX","Louisiana-Pacific Corporation","Industrials","Building Products & Equipment","USA",3681.97,204.48,32.43,-2.70%,354169
4156,"LQD","iShares iBoxx $ Investment Grade Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,135.31,-0.66%,4074867
4157,"LQDA","Liquidia Technologies, Inc.","Healthcare","Biotechnology","USA",198.30,,5.01,0.60%,74022
4158,"LQDH","iShares Interest Rate Hedged Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,91.34,-0.20%,3327
4159,"LQDI","iShares Inflation Hedged Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,27.74,0.15%,371
4160,"LQDT","Liquidity Services, Inc.","Consumer Cyclical","Internet Retail","USA",281.38,,8.23,1.18%,52279
4161,"LRCX","Lam Research Corporation","Technology","Semiconductor Equipment & Materials","USA",51849.16,23.21,351.24,0.06%,485415
4162,"LRGE","ClearBridge Large Cap Growth ESG ETF","Financial","Exchange Traded Fund","USA",,,45.88,0.64%,31864
4163,"LRGF","iShares Edge MSCI Multifactor USA ETF","Financial","Exchange Traded Fund","USA",,,33.72,-0.24%,17831
4164,"LRMR","Larimar Therapeutics, Inc.","Healthcare","Biotechnology","USA",182.59,,11.52,-4.79%,840
4165,"LRN","K12 Inc.","Consumer Defensive","Education & Training Services","USA",1725.54,67.14,42.59,4.85%,505660
4166,"LRNZ","TrueShares Technology, AI and Deep Learning ETF","Financial","Exchange Traded Fund","USA",,,37.00,0.03%,692
4167,"LSAF","LeaderSharesTM AlphaFactor US Core Equity ETF","Financial","Exchange Traded Fund","USA",,,25.75,-0.01%,134
4168,"LSBK","Lake Shore Bancorp, Inc.","Financial","Banks - Regional","USA",64.96,14.99,11.00,-1.79%,4
4169,"LSCC","Lattice Semiconductor Corporation","Technology","Semiconductors","USA",3922.78,86.96,29.16,-0.21%,134775
4170,"LSI","Life Storage, Inc.","Real Estate","REIT - Industrial","USA",4828.38,18.90,104.11,0.41%,65894
4171,"LSLT","Salt Low truBeta US Market ETF","Financial","Exchange Traded Fund","USA",,,27.55,0.06%,891
4172,"LSST","Natixis Loomis Sayles Short Duration Income ETF","Financial","Exchange Traded Fund","USA",,,25.99,-0.08%,47
4173,"LSTR","Landstar System, Inc.","Industrials","Integrated Freight & Logistics","USA",5096.16,31.29,134.38,0.15%,82801
4174,"LSXMA","The Liberty SiriusXM Group","Communication Services","Broadcasting","USA",22436.18,29.07,35.60,-0.45%,52975
4175,"LSXMK","The Liberty SiriusXM Group","Communication Services","Broadcasting","USA",8271.35,31.88,35.46,-0.42%,262562
4176,"LTBR","Lightbridge Corporation","Industrials","Electrical Equipment & Parts","USA",18.26,,4.99,3.31%,28694
4177,"LTC","LTC Properties, Inc.","Real Estate","REIT - Healthcare Facilities","USA",1441.02,13.83,36.10,-1.45%,31942
4178,"LTHM","Livent Corporation","Basic Materials","Specialty Chemicals","USA",1113.25,70.56,7.60,0.66%,355228
4179,"LTL","ProShares Ultra Telecommunications","Financial","Exchange Traded Fund","USA",,,36.53,0.00%,0
4180,"LTPZ","PIMCO 15+ Year U.S. TIPS Index ETF","Financial","Exchange Traded Fund","USA",,,87.07,-0.76%,42673
4181,"LTRN","Lantern Pharma Inc.","Healthcare","Biotechnology","USA",79.99,,15.88,10.99%,11397
4182,"LTRPA","Liberty TripAdvisor Holdings, Inc.","Communication Services","Internet Content & Information","USA",361.45,,2.89,-2.20%,444859
4183,"LTRPB","Liberty TripAdvisor Holdings, Inc.","Communication Services","Internet Content & Information","USA",130.50,,44.22,0.06%,1300
4184,"LTRX","Lantronix, Inc.","Technology","Communication Equipment","USA",135.32,,4.86,-0.36%,70963
4185,"LUB","Luby's, Inc.","Consumer Cyclical","Restaurants","USA",32.79,,1.10,1.84%,2579
4186,"LULU","Lululemon Athletica Inc.","Consumer Cyclical","Apparel Retail","Canada",48686.99,85.23,377.82,0.40%,394371
4187,"LUMO","Lumos Pharma, Inc.","Healthcare","Biotechnology","USA",123.87,,14.84,-0.80%,2643
4188,"LUNA","Luna Innovations Incorporated","Technology","Scientific & Technical Instruments","USA",187.81,39.48,6.01,-1.15%,78538
4189,"LUV","Southwest Airlines Co.","Industrials","Airlines","USA",21627.78,108.24,36.58,-0.89%,5662965
4190,"LVGO","Livongo Health, Inc.","Healthcare","Medical Devices","USA",12951.92,,134.74,1.03%,860684
4191,"LVHD","Legg Mason Low Volatility High Dividend ETF","Financial","Exchange Traded Fund","USA",,,29.88,-0.73%,20157
4192,"LVHI","Legg Mason International Low Volatility High Dividend ETF","Financial","Exchange Traded Fund","USA",,,22.51,-0.42%,1265
4193,"LVS","Las Vegas Sands Corp.","Consumer Cyclical","Resorts & Casinos","USA",37214.05,113.72,49.77,-0.07%,1504529
4194,"LW","Lamb Weston Holdings, Inc.","Consumer Defensive","Packaged Foods","USA",9380.30,25.60,62.21,-2.28%,94925
4195,"LWAY","Lifeway Foods, Inc.","Consumer Defensive","Packaged Foods","USA",68.21,40.59,5.26,9.92%,126270
4196,"LX","LexinFintech Holdings Ltd.","Financial","Credit Services","China",1537.33,12.35,8.06,-5.29%,2278247
4197,"LXFR","Luxfer Holdings PLC","Industrials","Specialty Industrial Machinery","United Kingdom",413.06,28.48,14.05,0.07%,17802
4198,"LXP","Lexington Realty Trust","Real Estate","REIT - Diversified","USA",3207.67,11.10,11.64,-0.21%,352346
4199,"LXRX","Lexicon Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",190.59,9.25,1.72,-0.58%,625088
4200,"LXU","LSB Industries, Inc.","Basic Materials","Chemicals","USA",62.10,,2.05,-0.97%,155824
4201,"LYB","LyondellBasell Industries N.V.","Basic Materials","Specialty Chemicals","USA",23330.74,11.45,68.67,-1.32%,703038
4202,"LYFT","Lyft, Inc.","Technology","Software - Application","USA",9303.45,,28.71,-0.93%,2299642
4203,"LYG","Lloyds Banking Group plc","Financial","Banks - Regional","United Kingdom",26632.11,69.05,1.43,-1.03%,1798427
4204,"LYL","Dragon Victory International Limited","Financial","Credit Services","China",13.14,,1.13,-2.13%,7924
4205,"LYRA","Lyra Therapeutics, Inc.","Healthcare","Biotechnology","USA",171.74,,13.54,3.20%,10555
4206,"LYTS","LSI Industries Inc.","Technology","Electronic Components","USA",178.74,20.91,7.16,0.99%,26192
4207,"LYV","Live Nation Entertainment, Inc.","Communication Services","Entertainment","USA",11850.04,,53.52,-1.05%,1089709
4208,"LZB","La-Z-Boy Incorporated","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",1529.24,23.83,32.41,-1.07%,106476
4209,"M","Macy's, Inc.","Consumer Cyclical","Department Stores","USA",2057.23,,6.51,-1.59%,8064135
4210,"MA","Mastercard Incorporated","Financial","Credit Services","USA",344227.64,47.73,345.00,0.40%,974909
4211,"MAA","Mid-America Apartment Communities, Inc.","Real Estate","REIT - Residential","USA",13230.31,41.63,115.25,-0.38%,92241
4212,"MAAX","VanEck Vectors Municipal Allocation ETF","Financial","Exchange Traded Fund","USA",,,24.64,0.00%,0
4213,"MAC","The Macerich Company","Real Estate","REIT - Retail","USA",1329.90,22.31,7.70,-3.89%,1607509
4214,"MACK","Merrimack Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",56.32,,4.21,-1.64%,14023
4215,"MAG","MAG Silver Corp.","Basic Materials","Silver","Canada",1468.12,,14.90,-2.10%,179052
4216,"MAGA","Point Bridge GOP Stock Tracker ETF","Financial","Exchange Traded Fund","USA",,,26.34,-0.06%,634
4217,"MAGS","Magal Security Systems Ltd.","Industrials","Security & Protection Services","Israel",75.96,22.47,3.32,1.22%,5856
4218,"MAIN","Main Street Capital Corporation","Financial","Asset Management","USA",2067.17,,30.77,-1.03%,89369
4219,"MAN","ManpowerGroup Inc.","Industrials","Staffing & Employment Services","USA",4497.29,20.48,74.66,-1.01%,78686
4220,"MANH","Manhattan Associates, Inc.","Technology","Software - Application","USA",6060.31,71.68,95.89,1.04%,64381
4221,"MANT","ManTech International Corporation","Technology","Software - Application","USA",3022.31,24.01,75.41,-0.15%,32630
4222,"MANU","Manchester United plc","Consumer Cyclical","Leisure","United Kingdom",2508.41,,15.08,-0.20%,27776
4223,"MAR","Marriott International, Inc.","Consumer Cyclical","Lodging","USA",31330.67,70.53,97.93,0.04%,1073350
4224,"MARA","Marathon Patent Group, Inc.","Financial","Capital Markets","USA",89.58,,2.17,-6.25%,3091291
4225,"MARB","First Trust Vivaldi Merger Arbitrage ETF","Financial","Exchange Traded Fund","USA",,,19.50,-0.08%,22
4226,"MARK","Remark Holdings, Inc.","Communication Services","Internet Content & Information","USA",110.66,,1.16,0.43%,872609
4227,"MARPS","Marine Petroleum Trust","Energy","Oil & Gas Equipment & Services","USA",4.36,6.88,2.03,5.73%,17525
4228,"MAS","Masco Corporation","Industrials","Building Products & Equipment","USA",15264.28,26.45,58.88,-0.33%,409491
4229,"MASI","Masimo Corporation","Healthcare","Medical Instruments & Supplies","USA",11981.05,55.54,216.75,1.13%,56009
4230,"MAT","Mattel, Inc.","Consumer Cyclical","Leisure","USA",3920.09,,10.95,-2.36%,691773
4231,"MATW","Matthews International Corporation","Industrials","Conglomerates","USA",711.85,,21.85,-1.93%,16507
4232,"MATX","Matson, Inc.","Industrials","Marine Shipping","USA",1802.86,20.51,41.32,-1.20%,23133
4233,"MAV","Pioneer Municipal High Income Advantage Trust","Financial","Closed-End Fund - Debt","USA",261.69,19.95,10.92,-0.30%,20412
4234,"MAXR","Maxar Technologies Inc.","Technology","Communication Equipment","USA",1578.62,,26.17,0.33%,263980
4235,"MAYS","J.W. Mays, Inc.","Real Estate","Real Estate Services","USA",39.35,299.69,19.48,0.00%,0
4236,"MBB","iShares MBS ETF","Financial","Exchange Traded Fund","USA",,,110.53,-0.05%,243295
4237,"MBI","MBIA Inc.","Financial","Insurance - Specialty","USA",479.20,,7.93,-1.67%,162953
4238,"MBII","Marrone Bio Innovations, Inc.","Basic Materials","Agricultural Inputs","USA",203.77,,1.33,1.14%,12879
4239,"MBIN","Merchants Bancorp","Financial","Banks - Regional","USA",587.52,5.66,20.39,1.42%,97173
4240,"MBIO","Mustang Bio, Inc.","Healthcare","Biotechnology","USA",186.64,,3.22,-2.13%,377894
4241,"MBNKP","Medallion Bank","Financial","Banks - Regional","USA",,,19.13,-0.65%,2071
4242,"MBOT","Microbot Medical Inc.","Healthcare","Medical Instruments & Supplies","USA",57.33,,7.15,-0.97%,67414
4243,"MBRX","Moleculin Biotech, Inc.","Healthcare","Biotechnology","USA",56.69,,0.86,-1.76%,310083
4244,"MBSD","FlexShares Disciplined Duration MBS Index Fund","Financial","Exchange Traded Fund","USA",,,24.19,0.08%,1948
4245,"MBT","Mobile TeleSystems Public Joint Stock Company","Communication Services","Telecom Services","Russia",9291.75,12.25,9.47,-0.26%,924358
4246,"MBUU","Malibu Boats, Inc.","Consumer Cyclical","Recreational Vehicles","USA",1169.31,15.33,54.35,-1.41%,29749
4247,"MBWM","Mercantile Bank Corporation","Financial","Banks - Regional","USA",358.12,7.91,21.77,-0.73%,7375
4248,"MC","Moelis & Company","Financial","Capital Markets","USA",2083.23,22.71,33.72,2.49%,131164
4249,"MCA","BlackRock MuniYield California Quality Fund, Inc.","Financial","Closed-End Fund - Debt","USA",509.55,7.99,14.66,-0.99%,10832
4250,"MCACU","Mountain Crest Acquisition Corp","Financial","Shell Companies","USA",76.14,,10.09,0.00%,0
4251,"MCB","Metropolitan Bank Holding Corp.","Financial","Banks - Regional","USA",257.60,8.05,30.30,-1.78%,628
4252,"MCBC","Macatawa Bank Corporation","Financial","Banks - Regional","USA",255.99,8.29,7.42,0.41%,11292
4253,"MCBS","MetroCity Bankshares, Inc.","Financial","Banks - Regional","USA",362.59,9.07,14.16,-1.39%,3117
4254,"MCC","Medley Capital Corporation","Financial","Closed-End Fund - Equity","USA",41.40,,15.01,-1.25%,756
4255,"MCD","McDonald's Corporation","Consumer Cyclical","Restaurants","USA",156947.58,33.71,212.70,0.04%,798215
4256,"MCEF","First Trust Municipal CEF Income Opportunity ETF","Financial","Exchange Traded Fund","USA",,,19.34,-0.05%,340
4257,"MCEP","Mid-Con Energy Partners, LP","Energy","Oil & Gas E&P","USA",44.58,,2.81,0.36%,36074
4258,"MCF","Contango Oil & Gas Company","Energy","Oil & Gas E&P","USA",266.16,,1.81,-3.21%,253529
4259,"MCFT","MasterCraft Boat Holdings, Inc.","Consumer Cyclical","Recreational Vehicles","USA",420.19,,21.25,-0.98%,42657
4260,"MCHI","iShares MSCI China ETF","Financial","Exchange Traded Fund","USA",,,76.17,1.07%,1412475
4261,"MCHP","Microchip Technology Incorporated","Technology","Semiconductors","USA",26361.94,42.99,107.61,0.18%,435691
4262,"MCHX","Marchex, Inc.","Communication Services","Advertising Agencies","USA",81.99,,1.83,-1.08%,53729
4263,"MCI","Barings Corporate Investors","Financial","Closed-End Fund - Debt","USA",275.36,7.05,13.64,0.37%,1340
4264,"MCK","McKesson Corporation","Healthcare","Medical Distribution","USA",24421.52,27.32,150.57,0.61%,193893
4265,"MCN","Madison Covered Call & Equity Strategy Fund","Financial","Closed-End Fund - Equity","USA",126.73,5.20,6.04,-0.17%,9502
4266,"MCO","Moody's Corporation","Financial","Financial Data & Stock Exchanges","USA",53157.67,31.12,284.45,0.08%,118998
4267,"MCR","MFS Charter Income Trust","Financial","Closed-End Fund - Debt","USA",375.79,17.82,8.48,0.06%,19410
4268,"MCRB","Seres Therapeutics, Inc.","Healthcare","Biotechnology","USA",2068.37,,23.94,4.04%,384530
4269,"MCRI","Monarch Casino & Resort, Inc.","Consumer Cyclical","Resorts & Casinos","USA",808.06,63.04,43.99,0.11%,36948
4270,"MCRO","IQ Hedge Macro Tracker ETF","Financial","Exchange Traded Fund","USA",,,27.60,0.06%,100
4271,"MCS","The Marcus Corporation","Communication Services","Entertainment","USA",466.20,,14.15,-1.87%,45300
4272,"MCY","Mercury General Corporation","Financial","Insurance - Property & Casualty","USA",2508.88,13.15,45.12,-0.06%,27502
4273,"MD","MEDNAX, Inc.","Healthcare","Medical Care Facilities","USA",1644.93,,18.42,-2.07%,438815
4274,"MDB","MongoDB, Inc.","Technology","Software - Infrastructure","USA",12442.08,,216.82,2.76%,201201
4275,"MDC","M.D.C. Holdings, Inc.","Consumer Cyclical","Residential Construction","USA",2833.61,11.28,44.89,-2.54%,121914
4276,"MDCA","MDC Partners Inc.","Communication Services","Advertising Agencies","USA",147.60,,2.05,1.49%,777
4277,"MDGL","Madrigal Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",1620.43,,105.05,1.59%,12844
4278,"MDGS","Medigus Ltd.","Healthcare","Medical Devices","Israel",10.42,,1.36,-0.37%,63637
4279,"MDIA","Mediaco Holding Inc.","Communication Services","Broadcasting","USA",30.09,,3.82,-9.48%,43284
4280,"MDIV","First Trust Multi-Asset Diversified Income Index Fund","Financial","Exchange Traded Fund","USA",,,14.14,-0.42%,62487
4281,"MDJH","MDJM Ltd.","Real Estate","Real Estate Services","China",42.25,91.65,3.57,-0.26%,451
4282,"MDLA","Medallia, Inc.","Technology","Software - Application","USA",4483.66,,32.94,1.10%,184765
4283,"MDLY","Medley Management Inc.","Financial","Asset Management","USA",22.86,,0.77,8.50%,2136816
4284,"MDLZ","Mondelez International, Inc.","Consumer Defensive","Confectioners","USA",82483.51,24.51,57.72,-0.45%,1839882
4285,"MDP","Meredith Corporation","Communication Services","Publishing","USA",796.72,,13.69,-3.93%,281484
4286,"MDRX","Allscripts Healthcare Solutions, Inc.","Healthcare","Health Information Services","USA",1505.81,,9.11,-0.60%,210441
4287,"MDT","Medtronic plc","Healthcare","Medical Devices","Ireland",136615.37,28.63,103.05,2.92%,4895312
4288,"MDU","MDU Resources Group, Inc.","Basic Materials","Building Materials","USA",4708.32,13.18,23.48,0.04%,466904
4289,"MDWD","MediWound Ltd.","Healthcare","Biotechnology","Israel",83.06,,3.48,12.56%,48369
4290,"MDY","SPDR S&P MIDCAP 400 ETF Trust","Financial","Exchange Traded Fund","USA",,,350.59,-0.90%,454964
4291,"MDYG","SPDR S&P 400 Mid Cap Growth ETF","Financial","Exchange Traded Fund","USA",,,58.68,-0.71%,31889
4292,"MDYV","SPDR S&P 400 Mid Cap Value ETF","Financial","Exchange Traded Fund","USA",,,45.51,-0.82%,10254
4293,"MEAR","iShares Short Maturity Municipal Bond ETF","Financial","Exchange Traded Fund","USA",,,50.26,-0.08%,9577
4294,"MEC","Mayville Engineering Company, Inc.","Industrials","Metal Fabrication","USA",186.72,158.47,9.24,-1.12%,504
4295,"MED","Medifast, Inc.","Consumer Cyclical","Personal Services","USA",1894.39,25.36,164.02,1.04%,47028
4296,"MEDP","Medpace Holdings, Inc.","Healthcare","Diagnostics & Research","USA",4364.39,43.59,122.96,-0.04%,45118
4297,"MEDS","Trxade Group, Inc.","Healthcare","Pharmaceutical Retailers","USA",47.04,,5.59,-0.53%,1456
4298,"MEET","The Meet Group, Inc.","Communication Services","Internet Content & Information","USA",452.46,30.14,6.24,0.00%,141136
4299,"MEG","Montrose Environmental Group, Inc.","Industrials","Waste Management","USA",544.68,,25.50,1.05%,23331
4300,"MEI","Methode Electronics, Inc.","Technology","Electronic Components","USA",1111.56,8.95,28.83,-1.22%,24502
4301,"MEIP","MEI Pharma, Inc.","Healthcare","Biotechnology","USA",277.65,,2.66,2.70%,185223
4302,"MELI","MercadoLibre, Inc.","Consumer Cyclical","Internet Retail","Argentina",61052.97,,1228.66,1.37%,138958
4303,"MEN","BlackRock MuniEnhanced Fund, Inc.","Financial","Closed-End Fund - Debt","USA",339.85,,11.34,-0.96%,29352
4304,"MEOH","Methanex Corporation","Basic Materials","Chemicals","Canada",1724.72,,22.47,-0.20%,113342
4305,"MERC","Mercer International Inc.","Basic Materials","Paper & Paper Products","Canada",543.20,,8.29,3.62%,139592
4306,"MESA","Mesa Air Group, Inc.","Industrials","Airlines","USA",133.26,4.55,3.66,-0.27%,128691
4307,"MESO","Mesoblast Limited","Healthcare","Biotechnology","Australia",2166.58,,17.61,-5.83%,512611
4308,"MET","MetLife, Inc.","Financial","Insurance - Life","USA",35373.60,5.02,38.57,-0.13%,1223124
4309,"METC","Ramaco Resources, Inc.","Basic Materials","Coking Coal","USA",131.79,9.73,2.83,0.10%,53058
4310,"METX","Meten EdtechX Education Group Ltd.","Consumer Defensive","Education & Training Services","China",464.22,,9.00,10.84%,17480
